question,answer,id,source
where is the city Quito,Ecuador,bb9df2b6-e5b4-47fb-994d-d51531f01543,MSMARCO
where was the original Dunkin donuts Oakland,No Answer Present ,9d8fcf2c-9482-4dd0-bf02-9aa31c77ce44,MSMARCO
where was the uss Oklahoma in Pearl Harbor,Hawaii,61191f4b-f835-415c-8d1c-ca4a272cd6c3,MSMARCO
where is Gilead,Gilead was located in the foothills N of the Plain of Mishor ,15320246-41e3-4ac5-9d91-806620e71fcd,MSMARCO
where is Tonga Islands,In the South Pacific Ocean south of Samoa ,ffd86961-f3c0-4c79-b053-d29ce6c931bf,MSMARCO
where is collins ave in Miami,No Answer Present ,b13ba43d-71a0-49cb-8ac1-b471291db3b6,MSMARCO
where is Sandy Pines in Michigan,No Answer Present ,d2fd50de-210a-4733-9665-90bd54330a56,MSMARCO
where is Cazenovia Wisconsin,Richland and Sauk Counties in the U S  state of Wisconsin ,6d97a3fa-6c42-49b1-969c-da0a1cee5e04,MSMARCO
where is ornate alcobaca Monastery sculpture Bell Tower in Portugal,No Answer Present ,59b5ebda-7631-444c-9abd-fc4f9cf47964,MSMARCO
what state is Georgetown in,Georgetown is in Washington  the District of Columbia ,dafeb607-cac6-4db8-8689-90414b16ced4,MSMARCO
where is Staffin Scotland,On the northeast coast of the Trotternish peninsula of the island of Skye ,5d18860b-bd06-4b6a-a48d-306e9ef77fdc,MSMARCO
where is Malone New York,Franklin County  New York  United States ,9d06708e-ad53-41cf-a6bc-ac41853c2032,MSMARCO
what part of spain does Salou in,Tarragona In  Catalonia ,cd3bb837-2310-4b8c-99a6-d504f9619ac2,MSMARCO
where is Coney Island,In Brooklyn,a5031fb5-5f2a-4faa-98f6-8eb29a623e7d,MSMARCO
where is the Barbary Coast,North Africa,5faa7db5-81af-407e-9034-6ef19115bd93,MSMARCO
where is Moss Point Mississippi,In Jackson County ,ead1f646-ea15-49b6-9539-857ab10e5352,MSMARCO
where is Chula Vista California,San Diego County  United States,407f88d6-cc16-40cc-a725-40ffecc1dea5,MSMARCO
where to go to get laid in Boston,No Answer Present ,e289c78f-596b-45ce-9061-030a9d951bee,MSMARCO
which island is the largest in Hawaii,The Big Island,2fe972f8-be66-4f6d-81ab-526277ef3c71,MSMARCO
where is London Kentucky located,In Kentucky state,db02ebcd-9795-493b-b6dc-36525aa5b482,MSMARCO
where is the North Slope in Alaska,The Alaska North Slope is the region of the U S  state of Alaska located on the northern slope of the Brooks Range along the coast of two marginal seas of the Arctic Ocean ,d247e2f3-f1b2-4c06-a2a1-3f583fd226df,MSMARCO
where is Durbin park Jacksonville Florida,No Answer Present ,2d2d839b-be5e-427e-9955-be79c28f5f57,MSMARCO
where is Jericho Road,No Answer Present ,fa0d2c01-4e0e-47f4-95c7-61cef2a84211,MSMARCO
where is Jasper Tennessee located,No Answer Present ,7543bd23-ceb1-4264-9e25-2090e8cfd867,MSMARCO
where is the Lynnhaven River,In Virginia Beach  Virginia ,18ee9c7b-ce2e-443d-89e6-47f3aba5687b,MSMARCO
where is Yonkers,Westchester County  New York  USA ,2fdbb469-ee4b-4e97-817c-b6ef76073856,MSMARCO
what ocean is directly above Europe,No Answer Present ,b60790fb-4161-484e-9b7e-c24936a68560,MSMARCO
what are the best city to Retire in,Prescott  Arizona ,88bc4ca2-a5d6-40b6-b8df-be62d3801bef,MSMARCO
where is Marywood,Scranton  Pennsylvania  USA,afd083bd-a47f-4176-8ede-a9a6c24af8dc,MSMARCO
where is cork Ork,In the South West Region  in the province of Munster  Ireland ,653a722c-74b9-4bc2-9932-a2c98806e433,MSMARCO
where is Rosslyn,In Wonderboom  Guateng  South Africa  its geographical coordinates are 25  37  27  South  28  5  39 ,d9bf8386-5b15-40a2-84d5-1a678e7f8223,MSMARCO
where is Rocky Top Tennessee,Rocky Top is a city in Anderson and Campbell counties in the eastern part of the U S  state of Tennessee  northwest of Knoxville ,ac566331-1242-4655-bc66-f36969644251,MSMARCO
where is the capital city of Hawaii located,On the south shore of the island of Oahu  in the Central Pacific Ocean ,dc56306c-45a7-4cb3-a435-67b78e7d12b5,MSMARCO
which county is Fountain Hills Arizona,Maricopa,dcdaf023-d641-47a4-aebd-7ad14831e4bd,MSMARCO
where is The Sand to snow Monument White Water California,No Answer Present ,47d5aede-2e48-4418-85e9-b633b7c27df0,MSMARCO
which county is Mead Washington located in,Spokane County,084761ff-e967-4c75-9c29-ba1609b4c109,MSMARCO
which country are in the Netherlands,Belgium  the United Kingdom and Germany ,7470ed6c-7b43-4275-97d9-32bb5e88907d,MSMARCO
where is Lovingston Virginia,Virginia,2eb27d80-122f-4472-a799-c751cf8f6070,MSMARCO
where is Westlake chemical Louisiana,Lake Charles  Louisiana,88c1d9ea-c9d5-4d6c-b798-609dd2982fcc,MSMARCO
where is Montana Kilimanjaro located,In Tanzania  a country in East Africa ,f36f381e-8637-4851-9aa6-4c95c3782ce2,MSMARCO
where is friendly West Virginia,In Tyler County  West Virginia  in the United States ,2468f6db-6bd7-44a1-a838-9a8737eadf39,MSMARCO
what is the largest county in size of land in Georgia,Ware County  Way cross ,c60321af-5d06-4b8b-b883-96962fe21c0d,MSMARCO
what Tomb is made of white marble in the City of Agra,Taj Mahal,a98fef3a-a1ed-4875-aa8e-4e649752439f,MSMARCO
where is The Bull statue on Wall Street,Bowling Green Park in Lower Manhattan ,3bf11858-6d44-4595-86a2-8fb289a75072,MSMARCO
where is Bimini,In the Bahamas ,a47fbcea-d8c4-4128-bffb-2d730e7f596a,MSMARCO
where is Alpaca,A species of camelid native to South America ,c27d5324-19a8-4326-b149-3879816b8abd,MSMARCO
where is the Lebanon,Lebanon is bounded to the north and east by Syria  to the south by Israel  and to the west by the Mediterranean Sea ,f7b7652b-1f56-4c78-b410-e31745629478,MSMARCO
where to get daily dungeon Eso,No Answer Present ,173abb8b-d044-452a-8ae9-bb9690fb6777,MSMARCO
where can i ride my jet ski in New Hampshire,No Answer Present ,4f010e8c-c2eb-457e-aef9-ed4cfe215f2c,MSMARCO
where is Clarence New York,Erie County,42d6a2fe-4666-4058-aa7d-85f136cad6a5,MSMARCO
what time zone is Tennessee on,Tennessee has 2 time zones   the Central and Eastern Time Zones to be exact ,e9331636-eeeb-433a-879a-457c64132b8b,MSMARCO
where is Uber pickup at the United Center,No Answer Present ,926da810-4bb8-428a-8b8c-b09eadd7df1b,MSMARCO
what is the state Atlanta,Georgia,b552efdb-f50b-40ab-a59a-fc9ca22c9a9b,MSMARCO
where is Burkina Faso,It is a landlocked country in West Africa ,290d9f92-29d6-45b4-bbe6-ca3989795188,MSMARCO
which ha Ore density the north oaific gyre or Mediterranean Sea,No Answer Present ,f16a1a7f-3c7d-484a-a96c-8550410c271d,MSMARCO
where is Kasimi Florida,No Answer Present ,39e02dbb-4ed6-49f9-9417-3d114a87304d,MSMARCO
where is Montauk Beach,In Downtown Montauk ,112939f9-5c1a-4535-800b-7eeca0255aaa,MSMARCO
where is Clayton Indiana,In Liberty Township  Hendricks County  Indiana  United States ,00c56560-712b-4d29-baa8-57c77dea495f,MSMARCO
where is Utica New York located,Located on the Mohawk River at the foot of the Adirondack Mountains ,84ae4afc-7785-4316-8ff0-628998ddb3fe,MSMARCO
where is Stanislaus River,From the town of Knights Ferry to Orange Blossom Park outside of Oakdale  CA ,f2de8e23-de30-4a60-9ffc-5f2d4ce9f48b,MSMARCO
where is Cape Union mart in Cresta,At Shop U107B Cresta Centre on Beyers Naude Drive in Cresta  Gauteng ,4c7091df-fc3e-4c18-8343-4688382c0bb0,MSMARCO
where is Vietnam located,South East Asia,77a6fcbc-4909-4342-b6a9-bbd83192a2a6,MSMARCO
where is Pleasantville New York,A village in the town of Mount Pleasant  in Westchester County  New York ,892345ff-8b68-4512-8c4b-1e462cd513cf,MSMARCO
what parish is Mamou Louisiana in,No Answer Present ,19aa714a-3ded-4e8a-87b3-c48537e63a28,MSMARCO
where is sivota in Greece,North West coast of Greece,d2316214-8ab1-48bf-afae-aeceb8f1d666,MSMARCO
where is Foley Minnesota,Benton County  Minnesota  United States,7eb1959d-0d0e-4db2-b891-befbca7c8e09,MSMARCO
where to buy quit claim deed form Illinois,No Answer Present ,0c7ce952-def1-4f0a-bb1a-e16bec30080c,MSMARCO
what is the name of the time zone is Germany,The time zone in Germany is Central European Time and Central European Summer Time ,4a49224b-c676-4329-86b0-1119a27bd8f2,MSMARCO
where is the Nottoway Park in Vienna,Hunter House 9601  Courthouse Road ,dc694632-6b02-4916-bee5-b8b6551100b3,MSMARCO
where did they film the lotr in Ireland,No Answer Present ,4554b755-cba2-4b2e-962a-8bf535fbddbe,MSMARCO
what is the county seat for Folkston Georgia,Charlton,a895369d-04db-42df-984c-7f0208162d33,MSMARCO
where is Castle Rock in relation to Seattle Washington,Located 134 miles south of Seattle ,d0f9c71d-e314-4c9e-b577-3b7d4e29ef07,MSMARCO
what planting zone is Cumming Georgia,No Answer Present ,08780018-7d2d-4a46-8b1c-9cdec985e9a2,MSMARCO
what region is brunswick in Georgia,No Answer Present ,47770bc8-fa0a-47be-bd49-c124174a07c7,MSMARCO
where is Trent aric,In Miami ,de8af064-54a7-475e-bb34-ec1b327bc8a3,MSMARCO
where is Busch Gardens located,Busch Gardens operates two separate theme parks  one is located in Tampa Florida  the other is located in Williamsburg Virginia ,3bcf28f2-e8e7-432f-ac45-49dde05e8068,MSMARCO
where is the biggest Catholic Church located,No Answer Present ,88c43ee1-7d4b-4955-bef0-a98760b4194f,MSMARCO
where is rome Illinois located,In Medina Township  Peoria County  Illinois  United States ,c09fc4b3-2b8c-4f79-b212-cbfd6dd5fab0,MSMARCO
where is Yellowstone Park,Wyoming  Montana and Idaho,93c733c3-e052-4d79-89aa-40a5ad08a57d,MSMARCO
which continent is Saudi Arabia in,Asia,80e1810e-35de-4c80-90b5-763e0df5d561,MSMARCO
where is robinson correctional institute in North Carolina,Enfield  Connecticut,1b683879-1959-4671-b936-99a86c22613a,MSMARCO
where is Jezreel,The Jezreel Valley is located in the Lower Galilee region in Israel ,69cd871d-c854-4a3b-aac1-09a76a8e1a3d,MSMARCO
where is Leadwood Missouri,Leadwood is in St  Francois County  Missouri  United States ,20beb1b2-5ec8-474a-8bbc-a05cb789eb9a,MSMARCO
where is Crowne Plaza Hotel Antalya located,Crowne Plaza Antalya hotel is located right on the beach in Antalya  Turkey ,85e192bb-91a6-4b3c-b524-192bef9ee51f,MSMARCO
where is Elia Beach Mykonos,No Answer Present ,e0f40e29-49d7-4a54-b3e8-9de8d5de87a2,MSMARCO
what square in savannah is in Forrest Gump,Chippewa Square,e3f6e9d4-b70c-4b33-aee0-414ce64cc2d4,MSMARCO
where is the Knotts Berry Farm Schoolhouse from,Orange County  California originated from a berry farm owned by Walter Knott  1889 1981  ,25edf395-a5ca-4763-8337-7d9fb9c0b994,MSMARCO
what airport is on The Big Island,Hilo International Airport and Kona International Airport ,abd0ba5a-032a-4886-b786-35c7c36e8856,MSMARCO
what is the capital city of Canada,Ottawa,2b982410-4ab3-41e3-94c1-1fd47a53606f,MSMARCO
where is Columbia County Wisconsin,No Answer Present ,e7224cb5-123e-47a6-8baa-4f3399273cb8,MSMARCO
what parish is Deville Louisiana,Rapides,c2e772b3-e59a-498c-9757-ce5fa7d6f9b5,MSMARCO
where is get out showing in Brooklyn,No Answer Present ,b6365e17-219f-4ecd-8e37-b200140ca643,MSMARCO
what planting zone is Tuscaloosa Alabama,No Answer Present ,33313439-d4e2-4cd0-b5a0-f0754e1806d1,MSMARCO
where is Lake Almanor in California,Lake Almanor is in Plumas County  California ,70538bd5-b74a-499f-a4f0-f3b02e886252,MSMARCO
where is Wawa 8046 located,No Answer Present ,ff2474ce-5ccd-4c37-a2b4-2fb23c523c94,MSMARCO
where was chris Farley from,Madison  Wisconsin ,db0df1fd-8c3e-4816-83cc-d20624022e69,MSMARCO
where is Lake Thunderbird,In central Oklahoma,3d790e6d-6d4c-4b3a-bcf1-67f3776548d9,MSMARCO
where is Kemp Texas,In Kaufman County  Texas  United States ,d9dd85d5-cee7-4d2b-b983-7ac18d59db2d,MSMARCO
where is Pardeeville Wisconsin,In north central Columbia County  35 miles north of Madison ,dc549901-71fc-4254-a6fc-44e447bd5a8d,MSMARCO
what parish is alexandria Louisiana in,Rapides,17b757ff-c6fb-4466-8809-5fae065523be,MSMARCO
what region is El Dorado Hills,No Answer Present ,608ea1fd-de02-4b56-bb50-837004e31c28,MSMARCO
where is Canarsie Pier,Brooklyn,3a6a644f-a6cc-4bc6-92c4-a33fc7a02212,MSMARCO
where is the closest metro to chantily Virginia,No Answer Present ,0ae0c89e-9807-4913-a117-d6e974171cf7,MSMARCO
where is Sunwapta Falls,In Jasper National Park  Alberta ,8479c26f-d982-4c2e-b96a-172e40dd0f55,MSMARCO
where is Kazakhstan,In Central Asia with a minor part west of the Ural River and thus in Europe ,499ce373-95b7-4545-bc58-1c1767f37d94,MSMARCO
where is Columbia University,116th Street and Broadway in New York City ,6a99c581-1033-4a78-bd48-4acd85a2c1c0,MSMARCO
where is Rangeley Maine,In Franklin County ,f075decd-b9d6-4023-a13d-a64b2056403f,MSMARCO
what Michigan City is Sage Lake in,Lupton,d0f0a320-6af8-48cb-8b65-05eefe01a729,MSMARCO
where is California black Granite quarried,No Answer Present ,075ff45a-28be-4114-bb21-5b93e3279036,MSMARCO
where is Donner Pass,In California,36c1dc45-9b73-43ec-b3b7-fbfcc4e51134,MSMARCO
where is Trussville Alabama,Trussville is a city in Jefferson and St  Clair counties in the State of Alabama ,855dafe7-55ad-424c-bc0e-4bf2426a1416,MSMARCO
where is Dodge County Nebraska,Dodge County is a county in the U S  state of Nebraska ,d4217bf3-1c5a-4746-a931-27a78c887c0a,MSMARCO
where is the Vas deferens located,No Answer Present ,67c6dc48-9ebb-42f5-8b8d-1e9da4af6c68,MSMARCO
where is mongoose Cay,No Answer Present ,8b660f15-ed2e-48c9-855a-e735c7586348,MSMARCO
which continent is Bahamas located,North America ,0521c634-3e47-48d5-b820-8ce1e71d059a,MSMARCO
where is Hamilton Tasmania,1 hr drive  74 km  north west of Hobart ,54feff45-5338-4ceb-b307-cdd37a4f1c27,MSMARCO
where is Conifer Colorado,In Jefferson County  Colorado  United States and located along U S  Route 285 in the foothills west of Denver ,72f5f703-495c-474e-9e50-94e800acad5a,MSMARCO
where is Smithsburg Maryland,A town in Washington County  Maryland  United States ,a04a563c-0feb-4295-af61-d343b17fa9c2,MSMARCO
where can i buy a map of Seville,No Answer Present ,9ae610aa-0d73-4252-802c-bbe48127d9e4,MSMARCO
where is Gillette New Jersey,Morris County,c885fa0d-468c-4865-ba63-7a60fbab26c9,MSMARCO
where was Gilligans Island filmed,No Answer Present ,21bfea60-f22f-4e5d-b7e8-a0d3e890a2a4,MSMARCO
where is Villareggia,In the Province of Turin in the Italian region Piedmont  located about 35 km northeast of Turin ,cb083584-a335-43e0-b073-689913c29c9b,MSMARCO
where is Vauxhall London,District of southwest London in the London Borough of Lambeth ,b4341eec-9a95-47f0-9a63-08602105fbd7,MSMARCO
what was ohio  s state Motto, With God All Things Are Possible ,a1231ec0-b499-423a-855e-92edb7fa8c13,MSMARCO
where is Kankakee Illinois,A city in and the county seat of Kankakee County  Illinois  United States ,4f8259e7-898f-4a3c-8e35-7ef2a3dae001,MSMARCO
what time zone is Layton Utah,Layton  Utah is GMT UTC   7h during Standard Time and GMT UTC   6h during Daylight Saving Time ,656a26f0-bb8e-4368-a2fb-c2a8a7a9eb56,MSMARCO
where is Antrim,in United Kingdom,917c22e8-8684-4126-8487-be6248b52dbe,MSMARCO
where is Hoopa Court House,In Eureka ,2b7f2f48-ba81-40fe-9981-dd8796d259e2,MSMARCO
what county is Ambler in,No Answer Present ,bc02fc30-d3aa-4583-87d1-f376b435d065,MSMARCO
where can you buy amazon gift cards at brick and Mortar,No Answer Present ,cb9ff982-b400-4be8-a858-99585b0f7746,MSMARCO
what county is independence Iowa in,Buchanan County,34039a17-da34-4d8a-95a8-a7eee6353fe2,MSMARCO
what is the county for Rochester New Hampshire,Strafford,09462b05-08f5-401e-8b7e-2cb34a9ef4f3,MSMARCO
where is Laurens South Carolina,It is a county located in the U S  state of South Carolina ,df8ace6c-ee13-43c8-96c7-4eea5bc2b9b7,MSMARCO
where is McNamara,McNamara is an Irish surname of a family of County Clare in Ireland ,de835cdc-011d-4979-a79b-b16f081ffa86,MSMARCO
where is Martinique,In the Caribbean Sea about 450 km  280 mi  northeast of the coast of South America and about 700 km  435 mi  southeast of the Dominican Republic ,7977586b-dc82-48f4-839c-c5a42fd48de3,MSMARCO
where is Brunel University,In Uxbridge  London  United Kingdom ,6c51ff53-8f10-4422-8a54-a4493f42c81e,MSMARCO
what county is windsor Massachusetts in,Berkshire,a3f33a64-4e84-4c21-b37d-8881fca2b97c,MSMARCO
where is Tenerife,Tenerife   tɛnəˈriːf     teneˈɾife   is the largest and most populous island of the seven Canary Islands  it is also the most populated island of Spain ,76bd392e-a308-4f66-8907-3b43da40338c,MSMARCO
where is Petrel rd in southampton New York,Located at 29 Petrel Road  Southampton  NY ,c3c73496-6edc-47ef-81f1-0d0665ff653b,MSMARCO
where is Mayfield in England,Mayfield is a civil parish in the High Weald of East Sussex  England ,ce14817b-2bce-4698-8514-8f75fd8a7c0a,MSMARCO
where is Fort Mill South Carolina,No Answer Present ,774c23d5-eade-45bc-b364-851fba3ea401,MSMARCO
where is Ginneken,It is situated in Noord Brabant  Netherlands  Its geographical coordinates are 51  34  0 North  4  47  0 East ,28ac9000-c7bb-48cf-b4b6-dd4cde6a11e5,MSMARCO
what county is sterling Connecticut in,Sterling is a town in Windham County  Connecticut ,8b7ffc79-941f-4f28-930f-499a0085d115,MSMARCO
where is San Dimas,In the San Gabriel Valley of Los Angeles County  California  United States ,29668be3-29e8-4919-89bc-60ecf2e33fca,MSMARCO
where cyclones occur in Australia,Northwest Australia between Exmouth and Broome in Western Australia and in northeast Queensland between Port Douglas and Maryborough ,80137bed-fd84-4272-a584-874bd8736744,MSMARCO
where is Lake Clark in Texas,It is located in Lakeside in Webb county TX ,3192d1a6-9044-4665-910d-897ebf84a274,MSMARCO
where are the Dragoon Mountains located,Within the Coronado National Forest  were the homeland of the Chiricahua Apaches ,2c42c6a5-e3b4-4648-b914-093f0959ab8d,MSMARCO
what region was The Mission san borromeo Delaware Carmelo in,The Mission San Carlos de Borromeo de Carmelo was in Presidente of the California Missions Chain ,fd0ff802-d26c-4a2d-a284-c7dc4a2d47f9,MSMARCO
where is Christiana Mall,132 Christiana Mall  Newark  Delaware 19702 ,faaebcaa-ce19-4fb0-95f4-b9b47b702c13,MSMARCO
where is Wayland Michigan,In Allegan County,38d1d561-4a3d-4893-b14a-d5c28da3fbce,MSMARCO
what county is Ware Place South Carolina in,Greenville,7d88f8b3-165c-4c1d-ba91-7692ffabc02f,MSMARCO
where is Toledo Bend Park,North Toledo Bend State Park is situated on a peninsula which extends into the reservoir at the mouth of Bayou San Miguel ,348b328e-8060-4b3f-a5ab-0dbbacf9cdfd,MSMARCO
where is Multnomah Falls in Oregon,On the Oregon side of the Columbia River Gorge  located east of Troutdale  between Corbett and Dodson  along the Historic Columbia River Highway ,17e27c46-d96b-4f09-a405-db8b56f6cd1e,MSMARCO
where is Port Lavaca,In Calhoun County  located in the U S  state of Texas ,b716dcbe-c89c-4fa8-9fee-0793ceb55dd5,MSMARCO
where is Stewart Field,In Orange County  New York  United States ,beab4114-94a4-4002-8e70-720a54f33f59,MSMARCO
where is North Hills,In the north central San Fernando Valley  and within the City of Los Angeles  California ,d1ac1b71-d2d7-4007-a2a6-ca1b3bc0cee0,MSMARCO
where is Comanche Oklahoma,It is a city in Stephens County  Oklahoma  United States ,c3ab01b7-095a-47fd-b084-936c40d284aa,MSMARCO
